,a,b,c,d,cluster
71,0.5145297549801482,47.710224154353234,109.08272447560275,40.83295060110099,0
72,97.00265996439697,74.94457788319927,86.76034728075419,60.64096053918336,3
73,66.02507634892545,46.30166665823691,60.65302925843964,40.04536692172119,2
74,102.29109212718546,70.28097085930689,74.29175906997563,68.24611026183243,3
75,87.52035497872642,61.88349363604098,72.94877306023207,9.35689826217669,1
76,89.89583460152247,71.4016354291398,81.73446800280976,66.98362837300225,3
77,-2.193352608310869,61.84693492130633,106.89275158982194,14.180281183715143,0
78,11.389839952248682,55.81940999269101,97.53669403747658,25.118260028721327,0
79,69.49739384325191,65.74046950519481,54.25673508965177,26.273504844910395,2
80,99.12660939884296,74.05142641994506,61.08590749879737,65.98460837798359,3
81,6.618742078349703,54.5400672607643,108.55649077181182,26.79042354217907,0
82,88.74928418619038,59.68281638634423,97.71450141797557,3.276987688171471,1
83,71.78031922517302,55.111721460445864,60.87477861660546,44.47589744370477,2
84,95.96097998856985,66.23775302078118,93.89488623829773,-3.549579184131218,1
85,100.02257771155892,78.66427523865133,73.91692262260175,71.55749463417212,3
86,91.2695891018903,60.43200184096789,88.49742798089552,8.71749280499948,1
87,71.22815194998043,54.99111553751174,58.58850670559593,41.8344717715575,2
88,75.56999879801754,59.56779277971042,55.74923347060098,32.61231434250687,2
89,98.44298153292027,66.07329050297903,90.76470961032116,9.089292315622384,1
90,80.61001393529314,85.5169298315525,69.73339783265683,69.81656382250276,3
91,4.346217087493692,50.43786428705619,94.43783384964925,32.35740220079161,0
92,75.99277443500404,58.323301330711246,44.02838712272148,40.67610468069478,2
93,102.16516902295979,49.387624002765335,89.18778708988542,0.6985567628735292,1
94,65.97779384356815,63.75079372857337,58.743701201258965,16.795937669703232,2
95,107.29368505925217,58.909741036200465,76.55283542281269,62.01418245656029,3
96,111.01494667912472,58.53982785282619,70.68500264472283,72.27722997660227,3
97,102.32336953673085,57.27529899056479,103.01887091387948,0.49429652317595574,1
98,93.83310075757336,64.88746747917295,87.86079009690624,7.184247752520802,1
99,4.388419678716627,42.46057895061912,103.16112256816717,40.26363553203808,0
100,81.17212235910814,48.44997424888638,67.63627745267142,28.696132503485813,2
101,1.0242599590204062,57.806180365144925,99.94849297802364,31.19504066973452,0
102,97.29033713531288,73.6817241885318,62.20857237366385,73.74605224977353,3
103,5.838379099250942,53.063342238165774,96.14644159932186,24.737760137317146,0
104,84.02290558040613,64.96472727202267,77.2097002064526,2.2653300587051413,1
105,64.92062914292825,47.09961113384596,46.150414903922915,48.271731665665165,2
106,64.45099293245329,66.81381205585834,47.32237127779192,5.654415270941705,2
107,-1.3888169516794564,54.22158185557964,91.59550331410087,33.89390427882911,0
108,107.27549562875444,69.46678594177166,75.06583394006772,67.31721816084323,3
109,4.520061013014634,51.35662005595421,107.10069529666274,23.08543062361883,0
110,98.19217240470653,67.15072917298949,69.79799284286884,75.31665617536342,3
111,-0.5219068407137764,55.67116829655387,95.68924127676063,34.41233729786899,0
112,105.70261774087292,57.14299369682357,82.86027838156258,5.0161465203377,1
113,82.8243503332054,63.00688031429847,75.9356626235527,70.3947542267101,3
114,79.64170143405612,46.36425312789764,63.90266171689712,38.68484925976972,2
115,105.97278493108635,59.806945002585394,76.01532079282806,64.66905806789704,3
116,3.3454101934931724,55.12763606826631,94.5003118226508,20.60836827532326,0
117,62.74332486845176,51.04788513163232,59.67126375739534,45.03395901586697,2
118,93.45104471821195,67.38105249580201,72.27626256047719,9.685001817893362,1
119,103.98458417958444,59.31934999580679,86.37332075784671,0.34726828187445613,1
120,106.33084929541207,75.27759481172433,72.47521724598911,60.42254240996646,3
121,57.38845217296536,53.46267717286217,67.93625702980701,51.90030760667618,2
122,5.5778112301639915,55.26665971780512,97.78704842825296,19.72846441661795,0
123,76.69721197519638,46.84070038144206,54.79799603896001,33.68995231931199,2
124,0.29716992208958315,54.97865120671802,97.1920246261707,24.597234414976228,0
125,92.75750030145929,51.95308171621951,82.01813516785833,58.074362127362434,3
126,4.346443634418268,56.605114384216634,94.48061051055164,29.4407667708457,0
127,103.2004767416668,67.79126566344425,66.30710957044003,74.54239486189748,3
128,96.01982723413668,72.07321523740268,90.10430799004168,-3.2686065074657997,1
129,3.877828896767188,51.31674301538085,99.00072964926441,31.037275280721595,0
130,65.55550477595058,44.074674271005335,61.33396964999551,43.66947041452757,2
131,84.0820832201875,39.61785220786049,40.2752093190224,22.37603076812965,2
132,0.4560498350335669,46.943873360389276,101.65775357945252,20.768963706615104,0
133,-3.71512975298777,52.879435380241176,101.0690665480331,34.048398559809854,0
134,92.59626643646747,63.57129683391667,87.02661058055641,7.36497756598518,1
135,-3.5720245771666557,49.07113404611009,95.03986365018703,25.760000832013148,0
136,64.52731768559815,41.824850821211506,46.35605136567798,41.80364539121614,2
137,3.6005922302260527,50.58727058790229,100.1667360290489,35.15631829320103,0
138,106.23313737656578,54.25852957564413,99.18662969914708,-9.128877235526256,1
139,79.60602342542172,66.27406774747074,90.90283001692815,11.220708029543935,1
140,93.44130544715782,76.33353870558406,75.68923058617618,74.82444128493566,3
141,4.167233505607374,47.22176490528424,96.40917132722414,22.226400361608917,0
142,-2.8863254376103376,53.87023197629257,93.09714270329916,19.148716474726303,0
143,99.26923758904732,58.862323968816355,78.08464998087464,6.903170954073934,1
144,85.39979720489315,55.869537719933824,78.74936154160018,1.6527062365818068,1
145,-7.751872149423439,47.56808167942584,107.15825108896571,30.02910608284041,0
146,0.263491999927963,52.82579218722404,96.5566577409711,29.827500512483294,0
147,105.71224646278745,57.76403551645477,67.3883526651963,65.82178784339408,3
148,90.94983913167368,62.049442010432834,104.08368817454041,9.740156480544996,1
149,118.3712135912483,70.3383333733448,85.39763895240523,68.16509461716986,3
150,84.3577114264323,62.249333325782665,82.98533302326283,6.503656030811786,1
151,99.19599933498324,61.33619512516336,91.62616571095678,5.585931738727753,1
152,79.28662391913302,74.14765794385968,63.32550059017123,63.61536075055571,3
153,11.133750272021896,47.75825512670989,96.50561328490691,35.455649676791026,0
154,5.056007310792271,49.15699770933392,95.14531079247502,29.283420655284203,0
155,101.70093734571583,68.78646560497415,77.24080518102008,75.34164601733053,3
156,91.53871158683467,65.35872632541215,70.44652609478197,76.34255292562892,3
157,5.587802610094279,60.679851328223585,97.51091292724679,33.19584377012873,0
158,-2.986369068758851,47.56966764614927,103.31172979757194,31.202028195829122,0
159,87.59103407668736,53.95654307294058,55.96317584827602,36.34828903357431,2
160,76.96666926402737,31.13203977249517,53.667175559522825,30.459680003080464,2
161,-0.278946469307094,56.929624716697546,104.48359573671038,26.649173421418144,0
162,74.84469766059594,48.935341574832776,70.3556086981542,66.08345494140563,3
163,98.08924936947298,65.30278598553447,76.0590343741618,65.27690257466396,3
164,102.6274646219209,63.05428418188641,92.44708459910964,16.683210928865424,1
165,88.73977574087586,77.50966705724085,73.75230002442936,72.27302377950205,3
166,107.60570360260243,50.57054569314901,90.67489294393118,2.3567159761599115,1
167,98.71831930952239,57.92156081607307,79.14708445707481,-5.384697182665658,1
168,91.71282348327334,58.98687135690442,90.67022506388018,69.1617428496781,3
169,98.04768108330805,63.22146320706728,91.44970297522725,11.971994126954973,1
170,96.28202480136105,51.05493637596576,42.44396214252513,29.962745964529034,2
171,-3.330692471296129,60.072541245473495,94.13121594651219,22.06863552466607,0
172,88.8253108117498,67.91836932544936,82.84824382373563,17.77630569885378,1
173,96.61195021601795,65.14364323528478,82.2049860587819,1.4774886949933277,1
174,98.18263669498161,56.299307678588136,88.6978001984629,12.653705044482434,1
175,99.06351494319225,68.36402273337102,95.79979910328929,79.66433731821618,3
176,100.03765522979798,74.15030406721657,71.74527688894712,80.08784805695757,3
177,100.18533041237662,48.552951507641254,94.40195998103906,13.91435696920265,1
178,68.14795762248934,51.98156267339166,66.53471303198303,49.63031334912388,2
179,3.4429672978004655,42.02541790925678,100.70132170017934,21.37001195600287,0
180,78.88660687547221,55.10133324567596,46.944615155465506,33.084767168884525,2
181,52.90871581251538,39.81631179463124,59.66650302954094,43.47056922352623,2
182,95.49084993341097,81.89834527617523,82.93048491089577,63.2225931503489,3
183,84.6049203916895,57.95835182464042,82.4907621206181,1.672077189975795,1
184,78.45065891481269,64.62723081976118,59.79781222361245,49.02956773771079,2
185,-0.0731781813510155,46.35466029781375,96.839992960629,27.956606589628702,0
186,65.82222559125712,43.56023763534639,54.89282033737097,28.26024321166834,2
187,79.94974434731269,51.268197500913296,56.56412669227801,28.74480050489257,2
188,51.01288422820929,57.76004165435307,48.76037567402267,37.80255162508013,2
189,6.667272087922925,49.695843271335804,108.05105787570442,36.67176636575593,0
190,98.88727309516982,63.487126031093695,83.49070079161346,61.88361412525164,3
191,-0.7677218745855008,48.49188935869756,107.2656617080469,23.04914085840299,0
192,2.845184772419556,40.69055407593065,104.23243188411362,39.37163658704881,0
193,4.379469521160585,54.78324266335456,96.4410230283993,29.10580071772475,0
194,71.51441071929489,51.72040717832527,53.799928475041085,43.15833280345937,2
195,110.91538604154084,64.23121069253901,57.128184063984165,64.60356834596365,3
196,-1.1729388939867484,44.264786377472085,107.06864743236277,34.481807314740294,0
197,82.77810401496501,43.268778671126675,57.24813036786027,34.98154877534505,2
198,76.07514049459323,51.782999989193335,71.59199645150352,22.671318845547436,2
199,93.47131052239892,54.57040917579143,93.33253109215839,7.2657359621785425,1
200,78.74849834232664,49.125716093889174,47.730938361492946,42.00095033945877,2
201,13.838966306953285,52.96806855955234,96.40479378327964,35.07652698718661,0
202,-11.610396718893735,47.9354141878125,96.78442408470471,32.83507085780424,0
203,74.67415902630967,50.59173242141548,49.88075688117865,32.35543482901268,2
204,3.9532083577217767,51.216346074999024,94.92704817428763,36.405320609950664,0
205,47.01516227478464,52.508348128708185,52.5866547119882,38.43729081832166,2
206,-1.2761483606999242,56.25340039507772,106.48396021393822,29.874376668448637,0
207,-8.952210697326489,52.192131186309894,99.32555124103651,23.63213398214433,0
208,63.69198872921197,43.501818523191645,55.43380534203544,31.985411525528587,2
209,105.05777638028019,75.34894107342731,84.93609364345592,-2.4964448651772435,1
210,4.314078512647163,52.51212885247045,92.79364154974712,21.59017529938264,0
211,-1.7690084483739419,52.105492316354784,100.09994965043069,29.16457232760612,0
212,94.99321024886625,60.88908759705659,85.67513071472698,74.28036827254012,3
213,99.15184132656763,61.83442643336995,67.30575025936017,83.89638312730168,3
214,95.2075812243351,70.9220085265452,84.59154017516866,3.789946665200593,1
215,99.3702090200744,77.19761898489304,89.88970857146063,69.02424544153028,3
216,97.88236909029152,60.19680550324142,75.54991202313057,2.0732709182166063,1
217,92.6494207588978,57.4938585133993,89.70679892629373,7.879996845559445,1
218,97.8018669927755,69.32074287597335,95.36696862424101,5.951342772176847,1
219,107.52454969731502,62.46712086100313,94.09241425878234,8.63510214159513,1
220,-2.516190107434074,51.532880837562274,99.89148528564269,30.506423020845702,0
221,6.099187947690947,62.53493831522842,98.64290344620609,26.846642909213152,0
222,106.80124111253807,57.25796775565576,97.39984019417332,-19.216109693695287,1
223,-8.430680946994954,46.50680251851097,96.27767844835715,30.30118537216127,0
224,83.7018761422881,40.29765451194338,61.48209165626401,36.88908506772071,2
225,-10.880203890359496,54.131776349161576,98.37431694266148,32.28553607402953,0
226,6.0435779601574655,44.36015739271049,105.49230467849175,33.38337816159607,0
227,85.0873867048452,67.28679297849558,76.22129411244464,72.91189351836663,3
228,101.89678087703278,75.31357565041682,78.74933941070229,79.14227051638417,3
229,5.3792946399717465,56.526417378155045,102.35499643267178,39.20620841433172,0
230,76.31041279748453,49.14117355062043,70.17702496247043,33.79164936917514,2
231,95.47037193696688,50.91077805918896,60.91226647488651,66.2116793577783,3
232,103.33468977932287,68.32021233702002,89.45092854462982,-8.785549671928313,1
233,104.10799846967058,65.7386229250494,91.3059016214841,-2.6104398974187473,1
234,4.641718532000535,42.9193448049739,104.29530388371758,30.288583135024783,0
235,3.765572630736872,58.552643089973884,96.32186086637913,24.208359565941432,0
236,97.58216061717673,59.74823671260059,83.90218348894287,-0.8805858728811051,1
237,1.9764157352205907,47.86659692248111,86.38304048615086,18.763540503259172,0
238,107.40838381799873,65.11081594911562,81.69283024375613,64.2411978303847,3
239,70.81450519097342,33.15329835746302,48.704538619654386,33.906945360626224,2
240,-0.06749980435999592,59.171890248736446,90.9603865929539,28.989454897505226,0
241,-2.016274643908087,55.440144203092416,96.26592862443296,30.453180292378764,0
242,81.10910830694704,73.30671567174171,63.59551673579939,56.40703768873883,3
243,98.48925146882523,62.67702926004088,90.27690498561319,18.97882781166372,1
244,102.5373701055565,70.74027892119518,70.28134383270584,63.05074338032849,3
245,110.7522970313777,54.32074991316061,71.39274232710574,65.50594118491959,3
246,101.53034451928407,68.61086752238229,103.09336491242476,1.981712499060843,1
247,5.008774014001305,51.295774683883764,93.01517140830991,30.474469573721066,0
248,93.1860667953082,60.174036471667264,78.16448482876727,10.509794926664815,1
249,105.74225192162082,60.853705810345204,84.34514886539426,-0.8894102301888407,1
250,75.72780141910941,34.569890534416274,68.61407633255136,25.200339476023075,2
251,2.7704208587556876,40.396025059708776,93.84687647033526,36.08610149733777,0
252,97.15298954024291,61.73001982763344,96.37186625601562,76.64001493629414,3
253,101.61948492726246,66.6048331725384,90.13291409406165,2.004899860844908,1
254,96.70154006263179,66.13901447002878,85.65646759708596,62.245960897009766,3
255,-5.680183524686084,48.67060607868284,94.93617420532765,21.53157511895688,0
256,93.26704265953877,62.252203859735026,73.1765504134475,67.95856104781681,3
257,74.8152631140948,53.77175014245732,50.70252826924535,46.2455059867742,2
258,91.67933721342187,66.92553193054671,75.65233030712645,64.95909183892901,3
259,75.2370229478492,47.80972946153156,59.04582420770375,34.570360988048584,2
260,9.04492699349461,45.79489006003979,102.73194028232597,21.387052128028213,0
261,98.81150198014444,88.32939832000088,75.85466612983818,75.79131610198037,3
262,98.91095509104471,67.95964061689122,92.3750901243069,5.125753207190726,1
263,102.14392571392452,77.2458474668337,80.11997009262046,72.50336795755254,3
264,105.97054369575524,65.27371588065492,58.5811285488369,56.3421008676966,3
265,96.23623923999543,63.47698844610455,68.18442507311057,2.1334960365170477,1
266,8.400493116019735,50.28168963029862,97.69625115765692,30.299347529709795,0
267,58.484207768086534,49.70042092268915,41.82333363517763,36.5005373241015,2
268,4.711662443240243,47.81615595709371,106.80633502699828,27.483219444984517,0
269,89.84077131628992,84.75871612715164,75.26164785195957,69.87003492910235,3
270,80.94566998845038,32.356200318114126,64.33791382142202,48.71790349050475,2
271,97.78862542154333,68.95167077446419,84.0929226537124,63.242568840585726,3
272,-4.744004933204359,52.12361739796954,90.51306333966666,29.89999507584119,0
273,3.444518090663929,50.5287583027256,88.78427397438702,29.37327479808463,0
274,-2.0163832092921785,57.9323335525298,94.18913797945098,29.52327012411247,0
275,88.03406932068891,69.21497382749709,82.24791074928508,76.13127775090082,3
276,93.50560950719895,77.6976783890752,62.057379714464986,84.8922512888076,3
277,90.05218984921136,51.72213786190496,82.28280877404548,3.646202174054031,1
278,74.45043478865374,47.36710099811993,59.143171963762626,41.031030050307706,2
279,106.62457460259672,58.45106510584094,71.58850971835646,72.12726066771128,3
280,3.094149409409169,61.01342061362479,94.50058496708155,25.695397539110786,0
281,87.58273723048913,43.54639577541678,69.02410747371582,35.98573051527103,2
282,96.70263885630688,73.30656684429468,85.08735607438823,1.9883390146354194,1
283,98.39882178453524,64.20778650496038,67.39854854782322,59.904077373152816,3
284,96.06075907009561,63.706658449534146,84.71892743346699,73.31588813803532,3
285,91.34078666764225,60.700407420046304,79.15841787842909,-6.919582691013565,1
286,67.6487442580737,52.493215285034445,82.17676611577035,43.700760374821904,2
287,97.33264383984466,59.46543849806982,94.92301160047701,1.951803130263011,1
288,59.02727147955965,71.92681146415376,66.23342429212286,33.827474441229775,2
289,85.3208621570998,66.73543951882898,74.90897649931708,68.01856976634419,3
290,77.85677210157974,54.885958256566475,48.076105216754115,28.419365349486874,2
291,95.28143588999679,50.42787309259285,70.6535455174873,77.23319833379969,3
292,107.0408198477603,60.19320870969308,97.7736800126049,-5.462362025660013,1
293,-13.076691346127745,47.007658992106585,109.39861053357598,23.915479809194068,0
294,4.084316300771546,59.982922511274715,86.78777457616422,21.506482481696658,0
295,87.79319347151954,69.00221745394418,64.29691107176478,31.48445462490614,2
296,72.82023131796927,54.62499107595291,57.440781908484055,28.39150554062812,2
297,-4.663364933685763,50.086272817048894,94.49172241681643,31.889408777709942,0
298,97.84846737432385,83.91961738402648,87.3246097472433,61.51077044901778,3
299,103.11565004354267,61.93569261235695,77.37092932119089,1.5017287769526126,1
300,81.29586532456591,63.28120591707472,71.36736943326781,35.728155531392694,2
301,11.475989979433756,51.98437893382837,94.48491827211184,30.275543742604057,0
302,92.27702598181155,67.12056481889162,71.93479526292033,66.00948521054409,3
303,4.759460381012812,53.33860748974789,90.10990150985583,22.330786668772582,0
304,69.5178164877747,55.532933090370484,67.11824836382,51.30518058121602,2
305,-1.6842026199814928,55.62032128426232,102.21717917521397,23.954267889402857,0
306,76.25752538448249,57.44453087452184,58.56089365776955,46.39719393526509,2
307,104.22304439412201,72.94752611544025,85.82711555781017,61.70990106731656,3
308,62.14467554065783,72.28344393644191,45.173277289458206,27.861685175239526,2
309,-0.6180090025675762,48.02309885965394,99.83823510293398,22.61855685330027,0
310,99.19694619146233,37.70590180906383,59.16917998756854,26.123313701657153,2
311,1.8414414625845252,46.35438782202041,94.27817055528925,30.760624815335817,0
312,98.43210804796843,61.41676794151774,88.77058439447836,-6.887869184959188,1
313,64.29011437107765,50.27394014764954,63.21556295548373,42.65175303006833,2
314,74.04695881568138,55.113525736569784,72.27524547567175,39.60311601320779,2
315,94.70653195768843,52.08732938134067,89.14202421082109,14.30007413343632,1
316,97.82624121447196,71.33452974129384,90.39554165114305,69.47739605560932,3
317,98.03345995002583,64.43056207693039,103.06443194227302,-5.05535824738976,1
318,5.678459547129656,56.6467226841265,95.73798389484116,22.60361040497186,0
319,7.298597455109995,48.62314496957828,97.76482389079521,26.734685374811807,0
320,87.94478096472497,60.76338680474214,61.97527317475265,76.80889019057884,3
321,86.70409402841668,51.52318332541268,77.9405074135725,58.306397412461486,3
322,91.87673237069443,61.969455682365805,71.74476615003722,60.467268664947454,3
323,83.5101984171834,62.91344352411335,86.69667110131796,13.08868043368329,1
324,88.86231517936156,64.33911206826929,79.08546174985004,-1.784876759251643,1
325,6.397848697691704,48.08085007100659,98.77491794428747,19.900219887254103,0
326,-0.7913709578725414,52.75421573115097,106.96131934877207,29.110305082949193,0
327,101.98075073748319,59.97817920917554,71.83743358385493,62.50949177632097,3
328,91.57048570160094,69.74583648153734,90.66719397577562,-0.837128808003277,1
329,110.79971474484515,56.919259831906395,70.06957077135668,74.32640879188565,3
330,83.42090834776126,53.30177876754074,59.96265595246493,55.954397846975084,2
331,63.99040082390762,47.75754409612774,55.83693800291126,40.598652698754506,2
332,73.6630783971367,53.776195742727786,54.793788505536725,30.863522432015312,2
333,91.8017834581326,55.21779402648063,52.79993537310004,32.63349834170262,2
334,101.33207048706707,69.2187540189539,89.44108657377451,-0.9962916417956276,1
335,100.85192013268662,59.37824206750793,64.14146925347517,74.54926227478074,3
336,102.98729936774949,49.647594272169016,86.01651123024298,56.07566404856383,3
337,-14.242890969923497,56.928968240087706,99.99226001539073,31.912245251812493,0
338,104.4222422694277,63.804684854032395,97.49036490360245,-4.5269041093587425,1
339,-4.404675495000398,49.619164175623034,88.14018559209535,17.195836053494332,0
340,-1.6084697085444781,52.77630036316896,97.41424660719807,25.009211370076876,0
341,93.1491909130823,55.61221084935118,76.58952546733364,62.94304390905638,3
342,89.36779007675776,77.3005865106089,73.17880218379467,72.98759947948125,3
343,109.50589537942588,60.80958967592285,72.96191014042998,67.34602112861536,3
344,68.97090949639549,43.23890792766379,45.78802876681637,37.95848885992002,2
345,84.92678613060244,58.997096475945945,51.226327329645535,31.96088903303731,2
346,90.47287737560596,51.05302640428124,92.57624049029533,5.189635897165065,1
347,75.933064150174,53.123516805034185,66.65896821269897,27.062120664955973,2
348,86.82534358871742,69.82909811363243,73.77590140846388,76.6687115406527,3
349,5.4179545589706635,54.24134410657808,105.23047092722962,24.66055242739425,0
350,-1.8262351374681165,52.61929576604949,87.28441963967049,32.21708784121757,0
351,78.02711282178322,63.58341159371313,70.47721513311889,59.92680030749787,3
352,94.85454524024678,58.787408705515176,78.12342200615856,78.37830731284697,3
353,-1.7132966467659303,56.73981577317784,100.9566394883798,22.202945382991622,0
354,95.78820742755735,74.13090310971671,81.38668031749145,82.45321025454402,3
355,107.33509308311135,65.30869168310116,64.95695141646429,76.99744551509734,3
356,79.31536547482884,56.75588580663963,46.49796485470042,34.03171654664993,2
357,68.47190258482712,62.476180091355005,53.61467469873404,46.73185850229834,2
358,68.30266487663208,53.68644986800306,61.21342548335779,30.60591921343689,2
359,3.7909519365012168,55.69653253979067,100.75195131758666,25.970490831064765,0
360,-2.483654611335118,42.975106444686205,97.2726792089915,31.14754540804061,0
361,99.3385043378373,50.914705110070784,78.01507742066593,57.564727097815506,3
362,0.027534309142653646,55.555526036525436,94.68506303243947,28.639542479792553,0
363,8.782903488045065,54.84906610678045,94.91885400956392,36.71010164975556,0
364,90.00285365956407,61.201462253630595,80.88684537195567,9.899666850656379,1
365,-2.558300970625959,48.78371118215282,100.89039936989664,23.766898055121576,0
366,107.6762344167234,63.60968562871664,91.82879514021865,8.575269298275945,1
367,73.11095999979935,49.72488905114318,68.50176944010053,29.060695962476807,2
368,8.043935658443086,48.59084160087443,90.26403009875985,33.02089328780739,0
369,77.55472380672936,45.13359037002388,68.90519921135515,55.42359468962701,2
370,66.00469615234681,44.39728950944946,55.87042095933724,32.41025028421535,2
371,-1.5172690035347518,54.223878683836396,102.40522578359084,27.646802150942772,0
372,114.3657041097276,63.012660645386724,74.74789666922896,78.67226910383532,3
373,70.90025874136646,56.075738752585735,66.18648717380597,11.101684120419211,2
374,94.68948863600696,65.27382894959588,93.42185278116088,-1.3945555915853682,1
375,74.61923511881561,44.80968137081388,71.45327360773386,42.01579479376326,2
376,94.27592012305814,63.95662995946226,91.20120143199426,13.325455232812061,1
377,110.42731727737076,55.51539914037325,76.36179091207443,75.70495443333992,3
378,-3.3631249794045948,50.11093097163517,98.47363825129828,16.742639340885702,0
379,-3.136881966011149,46.07696547502132,92.44025758052247,27.336917974291648,0
380,88.66689970161131,65.9985408883423,101.82108542664001,-5.649994508781001,1
381,90.64246821601188,57.01337060638215,84.12113833030848,1.483514696390986,1
382,65.41223394834667,61.06494304233703,64.12609791706498,37.70150783250122,2
383,97.45967154005437,70.42890557911286,88.70147238086679,58.62334864222447,3
